04:42:29 rearm-rebom-backend-768fd58455-46nwc   11m     60Mi     
04:42:29 rearm-rebom-backend-768fd58455-dp9ps   1m      58Mi     
04:42:29 rearm-rebom-backend-768fd58455-tmqdc   0m      63Mi     
04:42:29 rearm-rebom-backend-768fd58455-vkfb5   1m      62Mi     
04:42:29 rearm-rebom-postgres-0                 7m      159Mi    
04:42:29 rearm-ui-5c9b8ddf9d-krkqk              1m      2Mi      
04:42:29 testreg-66bb8f476c-wt2mf               1m      302Mi    
04:42:29 zottest-ff7cfd65c-xbgvk                1004m   482Mi    
04:43:00 rearm-backend-6d79d5dcc8-rj9w4         21m     8098Mi   
04:43:00 rearm-keycloak-0                       2m      724Mi    
04:43:00 rearm-keycloak-postgres-0              1m      33Mi     
04:43:00 rearm-oci-artifact-5c8686f45c-mmxzz    3m      75Mi     
04:43:00 rearm-postgresql-0                     163m    277Mi    
04:43:00 rearm-rebom-backend-768fd58455-46nwc   4m      62Mi     
04:43:00 rearm-rebom-backend-768fd58455-dp9ps   0m      58Mi     
04:43:00 rearm-rebom-backend-768fd58455-tmqdc   0m      63Mi     
04:43:00 rearm-rebom-backend-768fd58455-vkfb5   0m      62Mi     
04:43:00 rearm-rebom-postgres-0                 7m      159Mi    
04:43:00 rearm-ui-5c9b8ddf9d-krkqk              1m      2Mi      
04:43:00 testreg-66bb8f476c-wt2mf               1m      302Mi    
04:43:00 zottest-ff7cfd65c-xbgvk                1018m   434Mi    
04:43:31 rearm-backend-6d79d5dcc8-rj9w4         25m     8098Mi   
04:43:31 rearm-keycloak-0                       2m      724Mi    
04:43:31 rearm-keycloak-postgres-0              1m      33Mi     
04:43:31 rearm-oci-artifact-5c8686f45c-mmxzz    3m      77Mi     
04:43:31 rearm-postgresql-0                     186m    277Mi    
04:43:31 rearm-rebom-backend-768fd58455-46nwc   4m      62Mi     
04:43:31 rearm-rebom-backend-768fd58455-dp9ps   1m      58Mi     
04:43:31 rearm-rebom-backend-768fd58455-tmqdc   1m      63Mi     
04:43:31 rearm-rebom-backend-768fd58455-vkfb5   1m      62Mi     
04:43:31 rearm-rebom-postgres-0                 8m      159Mi    
04:43:31 rearm-ui-5c9b8ddf9d-krkqk              1m      2Mi      
04:43:31 testreg-66bb8f476c-wt2mf               1m      302Mi    
04:43:31 zottest-ff7cfd65c-xbgvk                1010m   435Mi    
04:44:02 rearm-backend-6d79d5dcc8-rj9w4         20m     8098Mi   
04:44:02 rearm-keycloak-0                       2m      724Mi    
04:44:02 rearm-keycloak-postgres-0              1m      33Mi     
04:44:02 rearm-oci-artifact-5c8686f45c-mmxzz    3m      73Mi     
04:44:02 rearm-postgresql-0                     182m    278Mi    
04:44:02 rearm-rebom-backend-768fd58455-46nwc   7m      60Mi     
04:44:02 rearm-rebom-backend-768fd58455-dp9ps   1m      58Mi     
04:44:02 rearm-rebom-backend-768fd58455-tmqdc   1m      63Mi     
04:44:02 rearm-rebom-backend-768fd58455-vkfb5   0m      62Mi     
04:44:02 rearm-rebom-postgres-0                 7m      159Mi    
04:44:02 rearm-ui-5c9b8ddf9d-krkqk              1m      2Mi      
04:44:02 testreg-66bb8f476c-wt2mf               2m      302Mi    
04:44:02 zottest-ff7cfd65c-xbgvk                1008m   437Mi    
04:44:32 rearm-backend-6d79d5dcc8-rj9w4         49m     8098Mi   
04:44:32 rearm-keycloak-0                       2m      724Mi    
04:44:32 rearm-keycloak-postgres-0              1m      33Mi     
04:44:32 rearm-oci-artifact-5c8686f45c-mmxzz    3m      73Mi     
04:44:32 rearm-postgresql-0                     173m    267Mi    
04:44:32 rearm-rebom-backend-768fd58455-46nwc   4m      60Mi     
04:44:32 rearm-rebom-backend-768fd58455-dp9ps   0m      58Mi     
04:44:32 rearm-rebom-backend-768fd58455-tmqdc   1m      63Mi     
04:44:32 rearm-rebom-backend-768fd58455-vkfb5   1m      62Mi     
04:44:32 rearm-rebom-postgres-0                 8m      159Mi    
04:44:32 rearm-ui-5c9b8ddf9d-krkqk              1m      2Mi      
04:44:32 testreg-66bb8f476c-wt2mf               1m      302Mi    
04:44:32 zottest-ff7cfd65c-xbgvk                1007m   435Mi    
04:45:03 rearm-backend-6d79d5dcc8-rj9w4         19m     8098Mi   
04:45:03 rearm-keycloak-0                       2m      724Mi    
04:45:03 rearm-keycloak-postgres-0              1m      33Mi     
04:45:03 rearm-oci-artifact-5c8686f45c-mmxzz    3m      74Mi     
04:45:03 rearm-postgresql-0                     163m    267Mi    
04:45:03 rearm-rebom-backend-768fd58455-46nwc   5m      62Mi     
04:45:03 rearm-rebom-backend-768fd58455-dp9ps   0m      58Mi     
04:45:03 rearm-rebom-backend-768fd58455-tmqdc   1m      63Mi     
04:45:03 rearm-rebom-backend-768fd58455-vkfb5   0m      62Mi     
04:45:03 rearm-rebom-postgres-0                 8m      159Mi    
04:45:03 rearm-ui-5c9b8ddf9d-krkqk              1m      2Mi      
04:45:03 testreg-66bb8f476c-wt2mf               1m      302Mi    
04:45:03 zottest-ff7cfd65c-xbgvk                1008m   467Mi    
04:45:34 rearm-backend-6d79d5dcc8-rj9w4         31m     8098Mi   
04:45:34 rearm-keycloak-0                       2m      724Mi    
04:45:34 rearm-keycloak-postgres-0              1m      33Mi     
04:45:34 rearm-oci-artifact-5c8686f45c-mmxzz    3m      77Mi     
04:45:34 rearm-postgresql-0                     191m    269Mi    
04:45:34 rearm-rebom-backend-768fd58455-46nwc   3m      62Mi     
04:45:34 rearm-rebom-backend-768fd58455-dp9ps   0m      58Mi     
04:45:34 rearm-rebom-backend-768fd58455-tmqdc   0m      63Mi     
04:45:34 rearm-rebom-backend-768fd58455-vkfb5   1m      62Mi     
04:45:34 rearm-rebom-postgres-0                 8m      159Mi    
04:45:34 rearm-ui-5c9b8ddf9d-krkqk              1m      2Mi      
04:45:34 testreg-66bb8f476c-wt2mf               1m      302Mi    
04:45:34 zottest-ff7cfd65c-xbgvk                1017m   440Mi    
04:46:05 rearm-backend-6d79d5dcc8-rj9w4         22m     8098Mi   
04:46:05 rearm-keycloak-0                       2m      724Mi    
04:46:05 rearm-keycloak-postgres-0              1m      33Mi     
04:46:05 rearm-oci-artifact-5c8686f45c-mmxzz    3m      73Mi     
04:46:05 rearm-postgresql-0                     185m    267Mi    
04:46:05 rearm-rebom-backend-768fd58455-46nwc   0m      62Mi     
04:46:05 rearm-rebom-backend-768fd58455-dp9ps   0m      58Mi     
04:46:05 rearm-rebom-backend-768fd58455-tmqdc   0m      63Mi     
04:46:05 rearm-rebom-backend-768fd58455-vkfb5   5m      59Mi     
04:46:05 rearm-rebom-postgres-0                 8m      159Mi    
04:46:05 rearm-ui-5c9b8ddf9d-krkqk              1m      2Mi      
04:46:05 testreg-66bb8f476c-wt2mf               1m      302Mi    
04:46:05 zottest-ff7cfd65c-xbgvk                1004m   508Mi    
04:46:36 rearm-backend-6d79d5dcc8-rj9w4         19m     8098Mi   
04:46:36 rearm-keycloak-0                       2m      724Mi    
04:46:36 rearm-keycloak-postgres-0              1m      33Mi     
04:46:36 rearm-oci-artifact-5c8686f45c-mmxzz    3m      73Mi     
04:46:36 rearm-postgresql-0                     142m    270Mi    
04:46:36 rearm-rebom-backend-768fd58455-46nwc   0m      62Mi     
04:46:36 rearm-rebom-backend-768fd58455-dp9ps   0m      58Mi     
04:46:36 rearm-rebom-backend-768fd58455-tmqdc   1m      63Mi     
04:46:36 rearm-rebom-backend-768fd58455-vkfb5   4m      62Mi     
04:46:36 rearm-rebom-postgres-0                 8m      159Mi    
04:46:36 rearm-ui-5c9b8ddf9d-krkqk              1m      2Mi      
04:46:36 testreg-66bb8f476c-wt2mf               1m      302Mi    
04:46:36 zottest-ff7cfd65c-xbgvk                1031m   438Mi    
04:47:06 rearm-backend-6d79d5dcc8-rj9w4         26m    8098Mi   
04:47:06 rearm-keycloak-0                       2m     724Mi    
04:47:06 rearm-keycloak-postgres-0              1m     33Mi     
04:47:06 rearm-oci-artifact-5c8686f45c-mmxzz    3m     73Mi     
04:47:06 rearm-postgresql-0                     134m   267Mi    
04:47:06 rearm-rebom-backend-768fd58455-46nwc   0m     62Mi     
04:47:06 rearm-rebom-backend-768fd58455-dp9ps   0m     58Mi     
04:47:06 rearm-rebom-backend-768fd58455-tmqdc   0m     63Mi     
04:47:06 rearm-rebom-backend-768fd58455-vkfb5   4m     59Mi     
04:47:06 rearm-rebom-postgres-0                 7m     171Mi    
04:47:06 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
04:47:06 testreg-66bb8f476c-wt2mf               1m     102Mi    
04:47:06 zottest-ff7cfd65c-xbgvk                946m   436Mi    
04:47:37 rearm-backend-6d79d5dcc8-rj9w4         20m    8095Mi   
04:47:37 rearm-keycloak-0                       2m     724Mi    
04:47:37 rearm-keycloak-postgres-0              1m     33Mi     
04:47:37 rearm-oci-artifact-5c8686f45c-mmxzz    2m     74Mi     
04:47:37 rearm-postgresql-0                     138m   268Mi    
04:47:37 rearm-rebom-backend-768fd58455-46nwc   1m     62Mi     
04:47:37 rearm-rebom-backend-768fd58455-dp9ps   1m     58Mi     
04:47:37 rearm-rebom-backend-768fd58455-tmqdc   0m     63Mi     
04:47:37 rearm-rebom-backend-768fd58455-vkfb5   4m     62Mi     
04:47:37 rearm-rebom-postgres-0                 7m     150Mi    
04:47:37 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
04:47:37 testreg-66bb8f476c-wt2mf               1m     49Mi     
04:47:37 zottest-ff7cfd65c-xbgvk                956m   258Mi    
04:48:08 rearm-backend-6d79d5dcc8-rj9w4         74m    7553Mi   
04:48:08 rearm-keycloak-0                       2m     724Mi    
04:48:08 rearm-keycloak-postgres-0              1m     33Mi     
04:48:08 rearm-oci-artifact-5c8686f45c-mmxzz    5m     72Mi     
04:48:08 rearm-postgresql-0                     186m   266Mi    
04:48:08 rearm-rebom-backend-768fd58455-46nwc   1m     62Mi     
04:48:08 rearm-rebom-backend-768fd58455-dp9ps   0m     58Mi     
04:48:08 rearm-rebom-backend-768fd58455-tmqdc   1m     63Mi     
04:48:08 rearm-rebom-backend-768fd58455-vkfb5   5m     62Mi     
04:48:08 rearm-rebom-postgres-0                 8m     150Mi    
04:48:08 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
04:48:08 testreg-66bb8f476c-wt2mf               1m     49Mi     
04:48:08 zottest-ff7cfd65c-xbgvk                962m   269Mi    
04:48:39 rearm-backend-6d79d5dcc8-rj9w4         24m     7192Mi   
04:48:39 rearm-keycloak-0                       2m      724Mi    
04:48:39 rearm-keycloak-postgres-0              1m      33Mi     
04:48:39 rearm-oci-artifact-5c8686f45c-mmxzz    3m      74Mi     
04:48:39 rearm-postgresql-0                     166m    269Mi    
04:48:39 rearm-rebom-backend-768fd58455-46nwc   1m      62Mi     
04:48:39 rearm-rebom-backend-768fd58455-dp9ps   1m      58Mi     
04:48:39 rearm-rebom-backend-768fd58455-tmqdc   1m      63Mi     
04:48:39 rearm-rebom-backend-768fd58455-vkfb5   8m      60Mi     
04:48:39 rearm-rebom-postgres-0                 8m      150Mi    
04:48:39 rearm-ui-5c9b8ddf9d-krkqk              1m      2Mi      
04:48:39 testreg-66bb8f476c-wt2mf               1m      49Mi     
04:48:39 zottest-ff7cfd65c-xbgvk                1006m   323Mi    
04:49:09 rearm-backend-6d79d5dcc8-rj9w4         24m    6559Mi   
04:49:09 rearm-keycloak-0                       2m     724Mi    
04:49:09 rearm-keycloak-postgres-0              1m     33Mi     
04:49:09 rearm-oci-artifact-5c8686f45c-mmxzz    3m     77Mi     
04:49:09 rearm-postgresql-0                     160m   269Mi    
04:49:09 rearm-rebom-backend-768fd58455-46nwc   0m     62Mi     
04:49:09 rearm-rebom-backend-768fd58455-dp9ps   0m     58Mi     
04:49:09 rearm-rebom-backend-768fd58455-tmqdc   1m     63Mi     
04:49:09 rearm-rebom-backend-768fd58455-vkfb5   4m     63Mi     
04:49:09 rearm-rebom-postgres-0                 7m     150Mi    
04:49:09 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
04:49:09 testreg-66bb8f476c-wt2mf               1m     49Mi     
04:49:09 zottest-ff7cfd65c-xbgvk                988m   261Mi    
04:49:40 rearm-backend-6d79d5dcc8-rj9w4         23m    6198Mi   
04:49:40 rearm-keycloak-0                       2m     724Mi    
04:49:40 rearm-keycloak-postgres-0              1m     33Mi     
04:49:40 rearm-oci-artifact-5c8686f45c-mmxzz    3m     73Mi     
04:49:40 rearm-postgresql-0                     146m   270Mi    
04:49:40 rearm-rebom-backend-768fd58455-46nwc   1m     62Mi     
04:49:40 rearm-rebom-backend-768fd58455-dp9ps   0m     58Mi     
04:49:40 rearm-rebom-backend-768fd58455-tmqdc   0m     63Mi     
04:49:40 rearm-rebom-backend-768fd58455-vkfb5   7m     60Mi     
04:49:40 rearm-rebom-postgres-0                 8m     150Mi    
04:49:40 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
04:49:40 testreg-66bb8f476c-wt2mf               1m     49Mi     
04:49:40 zottest-ff7cfd65c-xbgvk                997m   258Mi    
04:50:11 rearm-backend-6d79d5dcc8-rj9w4         50m    5474Mi   
04:50:11 rearm-keycloak-0                       2m     724Mi    
04:50:11 rearm-keycloak-postgres-0              1m     33Mi     
04:50:11 rearm-oci-artifact-5c8686f45c-mmxzz    2m     74Mi     
04:50:11 rearm-postgresql-0                     171m   270Mi    
04:50:11 rearm-rebom-backend-768fd58455-46nwc   0m     62Mi     
04:50:11 rearm-rebom-backend-768fd58455-dp9ps   1m     58Mi     
04:50:11 rearm-rebom-backend-768fd58455-tmqdc   1m     63Mi     
04:50:11 rearm-rebom-backend-768fd58455-vkfb5   4m     62Mi     
04:50:11 rearm-rebom-postgres-0                 8m     154Mi    
04:50:11 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
04:50:11 testreg-66bb8f476c-wt2mf               1m     49Mi     
04:50:11 zottest-ff7cfd65c-xbgvk                989m   297Mi    
04:50:42 rearm-backend-6d79d5dcc8-rj9w4         25m     5023Mi   
04:50:42 rearm-keycloak-0                       2m      724Mi    
04:50:42 rearm-keycloak-postgres-0              1m      33Mi     
04:50:42 rearm-oci-artifact-5c8686f45c-mmxzz    2m      73Mi     
04:50:42 rearm-postgresql-0                     148m    270Mi    
04:50:42 rearm-rebom-backend-768fd58455-46nwc   1m      62Mi     
04:50:42 rearm-rebom-backend-768fd58455-dp9ps   1m      58Mi     
04:50:42 rearm-rebom-backend-768fd58455-tmqdc   1m      63Mi     
04:50:42 rearm-rebom-backend-768fd58455-vkfb5   4m      61Mi     
04:50:42 rearm-rebom-postgres-0                 7m      150Mi    
04:50:42 rearm-ui-5c9b8ddf9d-krkqk              1m      2Mi      
04:50:42 testreg-66bb8f476c-wt2mf               1m      49Mi     
04:50:42 zottest-ff7cfd65c-xbgvk                1006m   264Mi    
04:51:12 rearm-backend-6d79d5dcc8-rj9w4         22m    4613Mi   
04:51:12 rearm-keycloak-0                       2m     724Mi    
04:51:12 rearm-keycloak-postgres-0              1m     33Mi     
04:51:12 rearm-oci-artifact-5c8686f45c-mmxzz    3m     74Mi     
04:51:12 rearm-postgresql-0                     187m   270Mi    
04:51:12 rearm-rebom-backend-768fd58455-46nwc   1m     62Mi     
04:51:12 rearm-rebom-backend-768fd58455-dp9ps   0m     58Mi     
04:51:12 rearm-rebom-backend-768fd58455-tmqdc   1m     63Mi     
04:51:12 rearm-rebom-backend-768fd58455-vkfb5   7m     59Mi     
04:51:12 rearm-rebom-postgres-0                 7m     150Mi    
04:51:12 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
04:51:12 testreg-66bb8f476c-wt2mf               1m     49Mi     
04:51:12 zottest-ff7cfd65c-xbgvk                984m   302Mi    
04:51:43 rearm-backend-6d79d5dcc8-rj9w4         21m    4613Mi   
04:51:43 rearm-keycloak-0                       2m     724Mi    
04:51:43 rearm-keycloak-postgres-0              1m     33Mi     
04:51:43 rearm-oci-artifact-5c8686f45c-mmxzz    2m     74Mi     
04:51:43 rearm-postgresql-0                     155m   270Mi    
04:51:43 rearm-rebom-backend-768fd58455-46nwc   0m     62Mi     
04:51:43 rearm-rebom-backend-768fd58455-dp9ps   0m     58Mi     
04:51:43 rearm-rebom-backend-768fd58455-tmqdc   0m     63Mi     
04:51:43 rearm-rebom-backend-768fd58455-vkfb5   5m     60Mi     
04:51:43 rearm-rebom-postgres-0                 7m     150Mi    
04:51:43 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
04:51:43 testreg-66bb8f476c-wt2mf               1m     49Mi     
04:51:43 zottest-ff7cfd65c-xbgvk                997m   300Mi    
04:52:14 rearm-backend-6d79d5dcc8-rj9w4         18m    4613Mi   
04:52:14 rearm-keycloak-0                       2m     724Mi    
04:52:14 rearm-keycloak-postgres-0              1m     33Mi     
04:52:14 rearm-oci-artifact-5c8686f45c-mmxzz    3m     73Mi     
04:52:14 rearm-postgresql-0                     148m   270Mi    
04:52:14 rearm-rebom-backend-768fd58455-46nwc   1m     62Mi     
04:52:14 rearm-rebom-backend-768fd58455-dp9ps   1m     58Mi     
04:52:14 rearm-rebom-backend-768fd58455-tmqdc   0m     63Mi     
04:52:14 rearm-rebom-backend-768fd58455-vkfb5   5m     62Mi     
04:52:14 rearm-rebom-postgres-0                 8m     150Mi    
04:52:14 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
04:52:14 testreg-66bb8f476c-wt2mf               1m     49Mi     
04:52:14 zottest-ff7cfd65c-xbgvk                986m   323Mi    
04:52:45 rearm-backend-6d79d5dcc8-rj9w4         19m    4613Mi   
04:52:45 rearm-keycloak-0                       2m     724Mi    
04:52:45 rearm-keycloak-postgres-0              1m     33Mi     
04:52:45 rearm-oci-artifact-5c8686f45c-mmxzz    3m     74Mi     
04:52:45 rearm-postgresql-0                     160m   267Mi    
04:52:45 rearm-rebom-backend-768fd58455-46nwc   0m     62Mi     
04:52:45 rearm-rebom-backend-768fd58455-dp9ps   0m     58Mi     
04:52:45 rearm-rebom-backend-768fd58455-tmqdc   0m     63Mi     
04:52:45 rearm-rebom-backend-768fd58455-vkfb5   7m     60Mi     
04:52:45 rearm-rebom-postgres-0                 8m     150Mi    
04:52:45 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
04:52:45 testreg-66bb8f476c-wt2mf               1m     49Mi     
04:52:45 zottest-ff7cfd65c-xbgvk                994m   305Mi    
04:53:15 rearm-backend-6d79d5dcc8-rj9w4         20m    4613Mi   
04:53:15 rearm-keycloak-0                       2m     724Mi    
04:53:15 rearm-keycloak-postgres-0              1m     33Mi     
04:53:15 rearm-oci-artifact-5c8686f45c-mmxzz    3m     74Mi     
04:53:15 rearm-postgresql-0                     182m   264Mi    
04:53:15 rearm-rebom-backend-768fd58455-46nwc   1m     62Mi     
04:53:15 rearm-rebom-backend-768fd58455-dp9ps   1m     58Mi     
04:53:15 rearm-rebom-backend-768fd58455-tmqdc   1m     63Mi     
04:53:15 rearm-rebom-backend-768fd58455-vkfb5   4m     61Mi     
04:53:15 rearm-rebom-postgres-0                 7m     150Mi    
04:53:15 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
04:53:15 testreg-66bb8f476c-wt2mf               1m     49Mi     
04:53:15 zottest-ff7cfd65c-xbgvk                997m   336Mi    
04:53:46 rearm-backend-6d79d5dcc8-rj9w4         69m    4613Mi   
04:53:46 rearm-keycloak-0                       2m     724Mi    
04:53:46 rearm-keycloak-postgres-0              1m     33Mi     
04:53:46 rearm-oci-artifact-5c8686f45c-mmxzz    4m     73Mi     
04:53:46 rearm-postgresql-0                     218m   267Mi    
04:53:46 rearm-rebom-backend-768fd58455-46nwc   1m     62Mi     
04:53:46 rearm-rebom-backend-768fd58455-dp9ps   1m     58Mi     
04:53:46 rearm-rebom-backend-768fd58455-tmqdc   1m     63Mi     
04:53:46 rearm-rebom-backend-768fd58455-vkfb5   8m     63Mi     
04:53:46 rearm-rebom-postgres-0                 19m    150Mi    
04:53:46 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
04:53:46 testreg-66bb8f476c-wt2mf               1m     49Mi     
04:53:46 zottest-ff7cfd65c-xbgvk                929m   318Mi    
04:54:17 rearm-backend-6d79d5dcc8-rj9w4         26m     4613Mi   
04:54:17 rearm-keycloak-0                       2m      724Mi    
04:54:17 rearm-keycloak-postgres-0              1m      33Mi     
04:54:17 rearm-oci-artifact-5c8686f45c-mmxzz    3m      74Mi     
04:54:17 rearm-postgresql-0                     190m    267Mi    
04:54:17 rearm-rebom-backend-768fd58455-46nwc   1m      62Mi     
04:54:17 rearm-rebom-backend-768fd58455-dp9ps   0m      58Mi     
04:54:17 rearm-rebom-backend-768fd58455-tmqdc   1m      63Mi     
04:54:17 rearm-rebom-backend-768fd58455-vkfb5   4m      60Mi     
04:54:17 rearm-rebom-postgres-0                 7m      150Mi    
04:54:17 rearm-ui-5c9b8ddf9d-krkqk              1m      2Mi      
04:54:17 testreg-66bb8f476c-wt2mf               1m      49Mi     
04:54:17 zottest-ff7cfd65c-xbgvk                1000m   253Mi    
04:54:48 rearm-backend-6d79d5dcc8-rj9w4         20m     4613Mi   
04:54:48 rearm-keycloak-0                       2m      724Mi    
04:54:48 rearm-keycloak-postgres-0              1m      33Mi     
04:54:48 rearm-oci-artifact-5c8686f45c-mmxzz    3m      73Mi     
04:54:48 rearm-postgresql-0                     158m    266Mi    
04:54:48 rearm-rebom-backend-768fd58455-46nwc   0m      62Mi     
04:54:48 rearm-rebom-backend-768fd58455-dp9ps   1m      58Mi     
04:54:48 rearm-rebom-backend-768fd58455-tmqdc   0m      63Mi     
04:54:48 rearm-rebom-backend-768fd58455-vkfb5   4m      61Mi     
04:54:48 rearm-rebom-postgres-0                 7m      150Mi    
04:54:48 rearm-ui-5c9b8ddf9d-krkqk              1m      2Mi      
04:54:48 testreg-66bb8f476c-wt2mf               1m      49Mi     
04:54:48 zottest-ff7cfd65c-xbgvk                1004m   257Mi    
04:55:18 rearm-backend-6d79d5dcc8-rj9w4         20m    4613Mi   
04:55:18 rearm-keycloak-0                       2m     724Mi    
04:55:18 rearm-keycloak-postgres-0              1m     33Mi     
04:55:18 rearm-oci-artifact-5c8686f45c-mmxzz    3m     76Mi     
04:55:18 rearm-postgresql-0                     189m   264Mi    
04:55:18 rearm-rebom-backend-768fd58455-46nwc   1m     62Mi     
04:55:18 rearm-rebom-backend-768fd58455-dp9ps   0m     58Mi     
04:55:18 rearm-rebom-backend-768fd58455-tmqdc   0m     63Mi     
04:55:18 rearm-rebom-backend-768fd58455-vkfb5   4m     62Mi     
04:55:18 rearm-rebom-postgres-0                 7m     150Mi    
04:55:18 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
04:55:18 testreg-66bb8f476c-wt2mf               1m     49Mi     
04:55:18 zottest-ff7cfd65c-xbgvk                989m   256Mi    
04:55:49 rearm-backend-6d79d5dcc8-rj9w4         20m    4613Mi   
04:55:49 rearm-keycloak-0                       2m     724Mi    
04:55:49 rearm-keycloak-postgres-0              1m     33Mi     
04:55:49 rearm-oci-artifact-5c8686f45c-mmxzz    3m     75Mi     
04:55:49 rearm-postgresql-0                     188m   270Mi    
04:55:49 rearm-rebom-backend-768fd58455-46nwc   0m     62Mi     
04:55:49 rearm-rebom-backend-768fd58455-dp9ps   0m     58Mi     
04:55:49 rearm-rebom-backend-768fd58455-tmqdc   0m     63Mi     
04:55:49 rearm-rebom-backend-768fd58455-vkfb5   8m     61Mi     
04:55:49 rearm-rebom-postgres-0                 8m     150Mi    
04:55:49 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
04:55:49 testreg-66bb8f476c-wt2mf               1m     49Mi     
04:55:49 zottest-ff7cfd65c-xbgvk                984m   292Mi    
04:56:20 rearm-backend-6d79d5dcc8-rj9w4         28m    4432Mi   
04:56:20 rearm-keycloak-0                       2m     724Mi    
04:56:20 rearm-keycloak-postgres-0              1m     33Mi     
04:56:20 rearm-oci-artifact-5c8686f45c-mmxzz    3m     74Mi     
04:56:20 rearm-postgresql-0                     183m   265Mi    
04:56:20 rearm-rebom-backend-768fd58455-46nwc   0m     62Mi     
04:56:20 rearm-rebom-backend-768fd58455-dp9ps   0m     58Mi     
04:56:20 rearm-rebom-backend-768fd58455-tmqdc   1m     63Mi     
04:56:20 rearm-rebom-backend-768fd58455-vkfb5   5m     62Mi     
04:56:20 rearm-rebom-postgres-0                 8m     150Mi    
04:56:20 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
04:56:20 testreg-66bb8f476c-wt2mf               1m     49Mi     
04:56:20 zottest-ff7cfd65c-xbgvk                999m   276Mi    
04:56:51 rearm-backend-6d79d5dcc8-rj9w4         22m    4071Mi   
04:56:51 rearm-keycloak-0                       2m     724Mi    
04:56:51 rearm-keycloak-postgres-0              1m     33Mi     
04:56:51 rearm-oci-artifact-5c8686f45c-mmxzz    3m     75Mi     
04:56:51 rearm-postgresql-0                     146m   267Mi    
04:56:51 rearm-rebom-backend-768fd58455-46nwc   1m     62Mi     
04:56:51 rearm-rebom-backend-768fd58455-dp9ps   1m     58Mi     
04:56:51 rearm-rebom-backend-768fd58455-tmqdc   1m     63Mi     
04:56:51 rearm-rebom-backend-768fd58455-vkfb5   7m     60Mi     
04:56:51 rearm-rebom-postgres-0                 6m     150Mi    
04:56:51 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
04:56:51 testreg-66bb8f476c-wt2mf               1m     49Mi     
04:56:51 zottest-ff7cfd65c-xbgvk                989m   257Mi    
04:57:21 rearm-backend-6d79d5dcc8-rj9w4         328m   4317Mi   
04:57:21 rearm-keycloak-0                       2m     724Mi    
04:57:21 rearm-keycloak-postgres-0              1m     33Mi     
04:57:21 rearm-oci-artifact-5c8686f45c-mmxzz    3m     73Mi     
04:57:21 rearm-postgresql-0                     628m   287Mi    
04:57:21 rearm-rebom-backend-768fd58455-46nwc   1m     62Mi     
04:57:21 rearm-rebom-backend-768fd58455-dp9ps   0m     58Mi     
04:57:21 rearm-rebom-backend-768fd58455-tmqdc   0m     63Mi     
04:57:21 rearm-rebom-backend-768fd58455-vkfb5   4m     61Mi     
04:57:21 rearm-rebom-postgres-0                 8m     150Mi    
04:57:21 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
04:57:21 testreg-66bb8f476c-wt2mf               1m     49Mi     
04:57:21 zottest-ff7cfd65c-xbgvk                921m   303Mi    
04:57:52 rearm-backend-6d79d5dcc8-rj9w4         958m   7819Mi   
04:57:52 rearm-keycloak-0                       2m     724Mi    
04:57:52 rearm-keycloak-postgres-0              1m     33Mi     
04:57:52 rearm-oci-artifact-5c8686f45c-mmxzz    3m     73Mi     
04:57:52 rearm-postgresql-0                     694m   289Mi    
04:57:52 rearm-rebom-backend-768fd58455-46nwc   0m     62Mi     
04:57:52 rearm-rebom-backend-768fd58455-dp9ps   1m     58Mi     
04:57:52 rearm-rebom-backend-768fd58455-tmqdc   1m     63Mi     
04:57:52 rearm-rebom-backend-768fd58455-vkfb5   4m     63Mi     
04:57:52 rearm-rebom-postgres-0                 7m     150Mi    
04:57:52 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
04:57:52 testreg-66bb8f476c-wt2mf               1m     49Mi     
04:57:52 zottest-ff7cfd65c-xbgvk                907m   322Mi    
04:58:23 rearm-backend-6d79d5dcc8-rj9w4         49m    7819Mi   
04:58:23 rearm-keycloak-0                       2m     724Mi    
04:58:23 rearm-keycloak-postgres-0              1m     33Mi     
04:58:23 rearm-oci-artifact-5c8686f45c-mmxzz    3m     74Mi     
04:58:23 rearm-postgresql-0                     225m   289Mi    
04:58:23 rearm-rebom-backend-768fd58455-46nwc   1m     62Mi     
